hgnc_id	gene_symbol	ncbi_gene_id	ensembl_gene_id	ucsc_id	refseq_accession	ensembl_transcript_id	uniprot_id
23509	ZNF22-AS1	220979	ENSG00000165511	uc057syf.1	NR_126421		Q5T742
13023	ZNF23	7571	ENSG00000167377	uc002fah.4	NM_145911	ENST00000647773	P17027
13032	ZNF24	7572	ENSG00000172466	uc002kys.3	NM_006965	ENST00000261332	P17028
55876	ZNF24TR	122965328	ENSG00000267583		NR_186611		
13043	ZNF25	219749	ENSG00000175395	uc001ize.2	NM_145011|NM_006966	ENST00000302609	P17030
54109	ZNF25-DT	105376499	ENSG00000226447		XR_001747428		
13053	ZNF26	7574	ENSG00000198393	uc001ull.3	NM_019591	ENST00000328654	P17031
13073	ZNF28	7576	ENSG00000198538	uc002qad.4	NM_006969	ENST00000457749	P17035
13080	ZNF29P	7577	ENSG00000108452		NG_007542		
13090	ZNF30	90075	ENSG00000168661	uc010edr.2	NM_194325	ENST00000601142	P17039
51179	ZNF30-AS1	102723513	ENSG00000270876		NR_110749		
13095	ZNF32	7580	ENSG00000169740	uc001jbc.4	NM_006973	ENST00000374433	P17041
23577	ZNF32-AS1	414197	ENSG00000226245	uc031puq.1	NR_047557		
23593	ZNF32-AS2	414208	ENSG00000228426	uc031pur.1	NR_047558		
13096	ZNF33A	7581	ENSG00000189180	uc001izh.4	NM_006974	ENST00000432900	Q06730
13097	ZNF33B	7582	ENSG00000196693	uc001jaf.1	NM_006955	ENST00000359467	Q06732
44975	ZNF33BP1	100419868	ENSG00000225192		NR_051997		
30957	ZNF33CP	79231	ENSG00000235197		NG_002659		
13098	ZNF34	80778	ENSG00000196378	uc003zdy.6	NM_030580	ENST00000429371	Q8IZ26
13099	ZNF35	7584	ENSG00000169981	uc003cnq.4	NM_003420	ENST00000396056	P13682
13102	ZNF37A	7587	ENSG00000075407	uc001izl.4	NM_003421	ENST00000685332	P17032
13103	ZNF37BP	100129482	ENSG00000234420		NR_026777		
29445	ZNF37CP	79232	ENSG00000151963		NG_002660		
13107	ZNF41	7592	ENSG00000147124	uc004dhy.5	NM_153380	ENST00000684689	P51814
13109	ZNF43	7594	ENSG00000198521	uc002nqj.5	NM_003423	ENST00000354959	P17038
13110	ZNF44	51710	ENSG00000197857	uc010dys.4	NM_016264	ENST00000355684	P15621
13111	ZNF45	7596	ENSG00000124459	uc002oxw.3	NM_003425	ENST00000269973	Q02386
55308	ZNF45-AS1	118827818	ENSG00000267191		NR_184050		
13114	ZNF48	197407	ENSG00000180035	uc021tgi.2	NM_152652	ENST00000613509	Q96MX3
13124	ZNF56P	7608	ENSG00000267419		NR_171023		
13125	ZNF57	126295	ENSG00000171970	uc002lwr.3	NM_173480	ENST00000306908	Q68EA5
13135	ZNF66	7617	ENSG00000160229	uc060wfa.1	NM_001355197	ENST00000344519	Q6ZN08
13138	ZNF69	7620	ENSG00000198429	uc060tvz.1	NM_021915	ENST00000429654	Q9UC07
13140	ZNF70	7621	ENSG00000187792	uc002zxs.4	NM_021916	ENST00000341976	Q9UC06
13846	ZNF70P1	100419609	ENSG00000225463		NG_025932		
13141	ZNF71	58491	ENSG00000197951	uc002qnm.5	NM_021216	ENST00000599599	Q9NQZ8
54974	ZNF72AP	100287084			NG_054726		
13142	ZNF72BP	100533637	ENSG00000184624		NG_028855		
13143	ZNF73P	105379427	ENSG00000288262		NG_053100		
13144	ZNF74	7625	ENSG00000185252	uc010gsm.5	NM_003426	ENST00000400451	Q16587
13146	ZNF75A	7627	ENSG00000162086	uc002cut.5	NM_153028	ENST00000669516	Q96N20
13147	ZNF75BP	7628	ENSG00000258212		NG_001214		
13148	ZNF75CP	729944	ENSG00000288393		NG_016171		Q92670
13145	ZNF75D	7626	ENSG00000186376	uc033evx.2	NM_007131	ENST00000370766	P51815
13149	ZNF76	7629	ENSG00000065029	uc003oki.2	NM_003427	ENST00000373953	P36508
13150	ZNF77	58492	ENSG00000175691	uc002lws.5	NM_021217	ENST00000314531	Q15935
13153	ZNF79	7633	ENSG00000196152	uc004bqw.5	NM_007135	ENST00000342483	Q15937
13155	ZNF80	7634	ENSG00000174255	uc062mqj.1	NM_007136	ENST00000482457	P51504
13156	ZNF81	347344	ENSG00000197779	uc064ywi.1	NM_007137	ENST00000338637	P51508
13158	ZNF83	55769	ENSG00000167766	uc010epv.4	NM_018300	ENST00000301096	P51522
13159	ZNF84	7637	ENSG00000198040	uc001ulm.5	NM_003428	ENST00000539354	P51523
53355	ZNF84-DT	101928597	ENSG00000246394		NR_110091		
13160	ZNF85	7639	ENSG00000105750	uc002npg.5	NM_003429	ENST00000328178	Q03923
13165	ZNF90	7643	ENSG00000213988	uc002nor.3	NM_007138	ENST00000418063	Q03938
12888	ZNF90P1	7661	ENSG00000241738		NG_009580		
21687	ZNF90P2	100419606	ENSG00000233366		NG_025795		
39882	ZNF90P3	100873799	ENSG00000233782		NG_032367		
13166	ZNF91	7644	ENSG00000167232	uc002nre.4	NM_003430	ENST00000300619	Q05481
13168	ZNF92	168374	ENSG00000146757	uc003ttz.5	NM_152626	ENST00000328747	Q03936
39553	ZNF92P1Y	100419554	ENSG00000215603		NG_024760		
39554	ZNF92P2	100419705	ENSG00000269505		NG_024170		
13169	ZNF93	81931	ENSG00000184635	uc002non.4	NM_031218	ENST00000343769	P35789
13174	ZNF98	148198	ENSG00000197360	uc002nqt.3	NM_001098626	ENST00000357774	A6NK75
13175	ZNF99	7652	ENSG00000213973	uc060wjg.1	NM_001080409	ENST00000596209	A8MXY4
12880	ZNF100	163227	ENSG00000197020	uc002nqi.4	NM_173531	ENST00000358296	Q8IYN0
12881	ZNF101	94039	ENSG00000181896	uc060wcj.1	NM_033204	ENST00000592502	Q8IZC7
44940	ZNF101P1	100419867	ENSG00000237746		NG_025421		
44942	ZNF101P2	730190	ENSG00000234473		NG_022749		
12886	ZNF106	64397	ENSG00000103994	uc001zpw.5	NM_022473	ENST00000564754	Q9H2Y7
12887	ZNF107	51427	ENSG00000196247	uc032zog.1	NM_016220	ENST00000620827	Q9UII5
12892	ZNF112	7771	ENSG00000062370	uc002ozc.5	NM_013380	ENST00000354340	Q9UJU3
12894	ZNF114	163071	ENSG00000178150	uc002pil.2	NM_153608	ENST00000595607	Q8NC26
53930	ZNF114-AS1	105372429	ENSG00000268186		XR_936008		
23771	ZNF114P1	100132509	ENSG00000234538		NG_023336		
12897	ZNF117	51351	ENSG00000152926	uc003ttr.3	NM_024498	ENST00000282869	Q03924
12904	ZNF121	7675	ENSG00000197961	uc010dwt.3	NM_001008727	ENST00000320451	P58317
12906	ZNF123P	100188891	ENSG00000255259		NG_008436		
12907	ZNF124	7678	ENSG00000196418	uc001ick.4	NM_003431	ENST00000543802	Q15973
12915	ZNF131	7690	ENSG00000172262	uc063dij.1	NM_003432	ENST00000682664	P52739
12916	ZNF132	7691	ENSG00000131849	uc002qst.4	NM_003433	ENST00000254166	P52740
55273	ZNF132-DT	118827803	ENSG00000269473		NR_186311		
12917	ZNF133	7692	ENSG00000125846	uc032pck.2	NM_003434	ENST00000425686	P52736
40618	ZNF133-AS1	105372550	ENSG00000237259		NR_187569		
12918	ZNF134	7693	ENSG00000213762	uc002qpn.3	NM_003435	ENST00000396161	P52741
12919	ZNF135	7694	ENSG00000176293	uc002qrd.3	NM_003436	ENST00000313434	P52742
12920	ZNF136	7695	ENSG00000196646	uc002mti.4	NM_003437	ENST00000343979	P52737
12921	ZNF137P	7696	ENSG00000123870		NR_023311		P52743
12922	ZNF138	7697	ENSG00000197008	uc003ttg.5	NM_006524	ENST00000307355	P52744
12925	ZNF140	7699	ENSG00000196387	uc001ulo.4	NM_003440	ENST00000355557	P52738
12926	ZNF141	7700	ENSG00000131127	uc003gaa.3	NM_003441	ENST00000240499	Q15928
12927	ZNF142	7701	ENSG00000115568	uc061smv.1	NM_005081	ENST00000411696	P52746
12928	ZNF143	7702	ENSG00000166478	uc001mhr.3	NM_003442	ENST00000396602	P52747
58073	ZNF143-AS1	644656	ENSG00000268403		NR_036539		
12931	ZNF146	7705	ENSG00000167635	uc010eeu.4	NM_007145	ENST00000443387	Q15072
12933	ZNF148	7707	ENSG00000163848	uc003ehx.5	NM_021964	ENST00000360647	Q9UQR1
12939	ZNF154	7710	ENSG00000179909	uc061dmm.1	NM_001085384	ENST00000684351	Q13106
12940	ZNF155	7711	ENSG00000204920	uc031rlg.1	NM_003445	ENST00000270014	Q12901
12942	ZNF157	7712	ENSG00000147117	uc004dhr.2	NM_003446	ENST00000377073	P51786
12948	ZNF160	90338	ENSG00000170949	uc010eqk.3	NM_033288	ENST00000683776	Q9HCG1
12953	ZNF165	7718	ENSG00000197279	uc021yro.2	NM_003447	ENST00000683778	P49910
12957	ZNF169	169841	ENSG00000175787	uc004aum.2	NM_194320	ENST00000395395	Q14929
12963	ZNF174	7727	ENSG00000103343	uc002cvc.5	NM_003450	ENST00000268655	Q15697
12964	ZNF175	7728	ENSG00000105497	uc002pxb.4	NM_007147	ENST00000262259	Q9Y473
12966	ZNF177	7730	ENSG00000188629	uc002mlk.4	NM_003451	ENST00000683217	Q13360
12970	ZNF180	7733	ENSG00000167384	uc002ozf.6	NM_013256	ENST00000592529	Q9UJW8
12971	ZNF181	339318	ENSG00000197841	uc002nvu.4	NM_001029997	ENST00000492450	Q2M3W8
13001	ZNF182	7569	ENSG00000147118	uc004dit.4	NM_006962	ENST00000376943	P17025
12975	ZNF184	7738	ENSG00000096654	uc003nji.4	NM_007149	ENST00000683788	Q99676
12976	ZNF185	7739	ENSG00000147394	uc010ntv.3	NM_007150	ENST00000695776	O15231
12980	ZNF189	7743	ENSG00000136870	uc004bbh.3	NM_003452	ENST00000339664	O75820
12986	ZNF195	7748	ENSG00000005801	uc001lxs.4	NM_001130519	ENST00000399602	O14628
12988	ZNF197	10168	ENSG00000186448	uc003cnm.4	NM_006991	ENST00000344387	O14709
12993	ZNF200	7752	ENSG00000010539	uc002cuk.2	NM_001145446	ENST00000414144	P98182
12994	ZNF202	7753	ENSG00000166261	uc001pze.2	NM_003455	ENST00000530393	O95125
12995	ZNF204P	7754	ENSG00000204789		NR_002722		
12996	ZNF205	7755	ENSG00000122386	uc002cua.4	NM_003456	ENST00000219091	O95201
28586	ZNF205-AS1	81854			NR_024166		
12998	ZNF207	7756	ENSG00000010244	uc002hhh.5	NM_001032293	ENST00000394670	O43670
12999	ZNF208	7757	ENSG00000160321	uc060wic.1	NM_007153	ENST00000397126	O43345
13000	ZNF209P	441843	ENSG00000269138		NG_021760		
13003	ZNF211	10520	ENSG00000121417	uc031rng.2	NM_001265597	ENST00000240731	Q13398
13004	ZNF212	7988	ENSG00000170260	uc003wfp.3	NM_012256	ENST00000335870	Q9UDV6
13005	ZNF213	7760	ENSG00000085644	uc059pvx.1	NM_004220	ENST00000396878	O14771
50505	ZNF213-AS1	100507458	ENSG00000263072		NR_110900		
13006	ZNF214	7761	ENSG00000149050	uc001mfa.3	NM_001354830	ENST00000278314	Q9UL59
13007	ZNF215	7762	ENSG00000149054	uc001mey.4	NM_001354853	ENST00000278319	Q9UL58
13009	ZNF217	7764	ENSG00000171940	uc002xwq.5	NM_006526	ENST00000371471	O75362
56842	ZNF217-AS1	101927770	ENSG00000197670		NR_110051		
13011	ZNF219	51222	ENSG00000165804	uc010aik.2	NM_001101672	ENST00000360947	Q9P2Y4
13014	ZNF221	7638	ENSG00000159905	uc002oxx.3	NM_001297588	ENST00000587682	Q9UK13
13015	ZNF222	7673	ENSG00000159885	uc002oyc.4	NM_001129996	ENST00000391960	Q9UK12
55310	ZNF222-DT	105372414	ENSG00000267144		NR_184027		
13016	ZNF223	7766	ENSG00000178386	uc002oyf.2	NM_013361	ENST00000434772	Q9UK11
13017	ZNF224	7767	ENSG00000267680	uc002oyh.3	NM_013398	ENST00000693561	Q9NZL3
13018	ZNF225	7768	ENSG00000256294	uc002oyj.2	NM_001321685	ENST00000262894	Q9UK10
55916	ZNF225-AS1	100379224	ENSG00000186019		NR_033341		
13019	ZNF226	7769	ENSG00000167380	uc002oyp.4	NM_001032372	ENST00000337433	Q9NYT6
13020	ZNF227	7770	ENSG00000131115	uc002oyv.5	NM_182490	ENST00000313040	Q86WZ6
13022	ZNF229	7772	ENSG00000278318	uc032hzj.2	NM_014518	ENST00000614049	Q9UJW7
13024	ZNF230	7773	ENSG00000159882	uc002oyb.2	NM_006300	ENST00000429154	Q9UIE0
55316	ZNF230-DT	101928063	ENSG00000266921		NR_110727		
13026	ZNF232	7775	ENSG00000167840	uc002gat.4	NM_014519	ENST00000250076	Q9UNY5
40623	ZNF232-AS1	101928000	ENSG00000234327		NR_135657		
30946	ZNF233	353355	ENSG00000159915	uc002oyz.3	NM_181756	ENST00000683810	A6NK53
13027	ZNF234	10780	ENSG00000263002	uc002oym.4	NM_001144824	ENST00000426739	Q14588
12866	ZNF235	9310	ENSG00000159917	uc002oza.5	NM_001411071	ENST00000291182	Q14590
13028	ZNF236	7776	ENSG00000130856	uc002lmi.4	NM_001306089	ENST00000320610	Q9UL36
53779	ZNF236-DT	100131655	ENSG00000264278		NR_040024		
13031	ZNF239	8187	ENSG00000196793	uc009xmk.4	NM_001099282	ENST00000374446	Q16600
13041	ZNF248	57209	ENSG00000198105	uc010qeu.2	NM_021045	ENST00000395867	Q8NDW4
56681	ZNF248-AS1	128266837	ENSG00000236514		NR_186559		
13044	ZNF250	58500	ENSG00000196150	uc003zeq.4	NM_021061	ENST00000417550	P15622
13045	ZNF251	90987	ENSG00000198169	uc003zdv.5	NM_138367	ENST00000292562	Q9BRH9
13046	ZNF252P	286101	ENSG00000196922		NR_023392		
27821	ZNF252P-AS1	286103	ENSG00000255559	uc003zfb.5	NR_026974		Q0IIN9
13497	ZNF253	56242	ENSG00000256771	uc002noj.4	NM_021047	ENST00000589717	O75346
13047	ZNF254	9534	ENSG00000213096	uc002nru.5	NM_004876	ENST00000357002	O75437
13049	ZNF256	10172	ENSG00000152454	uc002qqu.4	NM_001375403	ENST00000282308	Q9Y2P7
13498	ZNF257	113835	ENSG00000197134	uc010ecx.4	NM_001316996	ENST00000594947	Q9Y2Q1
13499	ZNF260	339324	ENSG00000254004	uc002oef.3	NM_001012756	ENST00000523638	Q3ZCT1
13056	ZNF263	10127	ENSG00000006194	uc002cuq.4	NM_001411015	ENST00000219069	O14978
13057	ZNF264	9422	ENSG00000083844	uc002qob.3	NM_003417	ENST00000263095	O43296
13059	ZNF266	10781	ENSG00000174652	uc010dwq.5	NM_001271314	ENST00000592904	Q14584
13060	ZNF267	10308	ENSG00000185947	uc002ecs.6	NM_003414	ENST00000300870	Q14586
13061	ZNF268	10795	ENSG00000090612	uc010tcf.3	NM_152943	ENST00000536435	Q14587
13065	ZNF271P	10778	ENSG00000257267		NR_024565		
13067	ZNF273	10793	ENSG00000198039	uc003tto.4	NM_001385643	ENST00000476120	Q14593
13068	ZNF274	10782	ENSG00000171606	uc032igq.2	NM_133502	ENST00000617501	Q96GC6
13069	ZNF275	10838	ENSG00000063587	uc065bsr.1	NM_001080485	ENST00000650114	Q9NSD4
23330	ZNF276	92822	ENSG00000158805	uc002foq.5	NM_152287	ENST00000443381	Q8N554
58110	ZNF276-AS1	100505851	ENSG00000269289		NR_149007		
13070	ZNF277	11179	ENSG00000198839	uc003vge.3	NM_021994	ENST00000361822	Q9NRM2
55828	ZNF277-AS1	124901728	ENSG00000226851		NR_186626		
18597	ZNF280A	129025	ENSG00000169548	uc032qhw.1	NM_080740	ENST00000302097	P59817
23022	ZNF280B	140883	ENSG00000275004	uc062cby.1	NM_080764	ENST00000626650	Q86YH2
25955	ZNF280C	55609	ENSG00000056277	uc004evm.4	NM_017666	ENST00000370978	Q8ND82
25953	ZNF280D	54816	ENSG00000137871	uc002adu.5	NM_001288588	ENST00000267807	Q6N043
13075	ZNF281	23528	ENSG00000162702	uc001gve.5	NM_012482	ENST00000367353	Q9Y2X9
13076	ZNF282	8427	ENSG00000170265	uc033apc.1	NM_003575	ENST00000610704	Q9UDV7
13077	ZNF283	284349	ENSG00000167637	uc002oxr.5	NM_181845	ENST00000618787	Q8N7M2
13078	ZNF284	342909	ENSG00000186026	uc002oyg.2	NM_001037813	ENST00000421176	Q2VY69
13079	ZNF285	26974	ENSG00000267508	uc002ozd.5	NM_152354	ENST00000614994	Q96NJ3
33262	ZNF285BP	147711	ENSG00000176761		NG_009596		
33228	ZNF285CP	646915	ENSG00000018607		NR_172491		
51790	ZNF285DP	102723636	ENSG00000283443		NR_172079		
13501	ZNF286A	57335	ENSG00000187607	uc010vwa.3	NM_020652	ENST00000583566	Q9HBT8
55384	ZNF286A-TBC1D26	119086082	ENSG00000255104		NR_171000		
33241	ZNF286B	729288	ENSG00000249459	uc010vyd.3	NR_160540		P0CG31
13502	ZNF287	57336	ENSG00000141040	uc002gqi.3	NM_001346167	ENST00000395825	Q9HBT7
18410	ZNF292	23036	ENSG00000188994	uc003plm.5	NM_015021	ENST00000369577	O60281
23130	ZNF295-AS1	150142	ENSG00000237232	uc062ajz.1	NR_027273		Q8N0V1
15981	ZNF296	162979	ENSG00000170684	uc002pao.4	NM_145288	ENST00000303809	Q8WUU4
13088	ZNF299P	54012	ENSG00000219368		NG_000898		
13091	ZNF300	91975	ENSG00000145908	uc021yfy.1	NM_052860	ENST00000274599	Q96RE9
27032	ZNF300P1	134466	ENSG00000197083		NR_026867		
13848	ZNF302	55900	ENSG00000089335	uc002nvq.3	NM_001012320	ENST00000505242	Q9NR11
13505	ZNF304	57343	ENSG00000131845	uc061djc.1	NM_001290318	ENST00000282286	Q9HCX3
13847	ZNF311	282890	ENSG00000197935	uc011idy.2	NM_001010877	ENST00000377179	Q5JNZ3
13843	ZNF316	100131017	ENSG00000205903	uc021zzj.3	NM_001278559	ENST00000382252	A6NFI3
13507	ZNF317	57693	ENSG00000130803	uc002mku.4	NM_020933	ENST00000247956	Q96PQ6
31062	ZNF317P1	100288659	ENSG00000253781		NG_022426		
13578	ZNF318	24149	ENSG00000171467	uc003oux.3	NM_014345	ENST00000361428	Q5VUA4
13644	ZNF319	57567	ENSG00000166188	uc002emx.2	NM_001384365	ENST00000299237	Q9P2F9
13842	ZNF320	162967	ENSG00000182986	uc002qai.4	NM_207333	ENST00000682928	A2RRD8
13827	ZNF321P	399669	ENSG00000213801		NR_037805		Q8N8H1
23640	ZNF322	79692	ENSG00000181315	uc003nil.4	NM_024639	ENST00000415922	Q6U7Q0
14003	ZNF322P1	387328	ENSG00000188801		NG_032063		
14096	ZNF324	25799	ENSG00000083812	uc061dtb.1	NM_014347	ENST00000196482	O75467
33107	ZNF324B	388569	ENSG00000249471	uc002qsv.2	NM_207395	ENST00000336614	Q6AW86
14104	ZNF326	284695	ENSG00000162664	uc001dnq.3	NM_181781	ENST00000340281	Q5BKZ1
14209	ZNF329	79673	ENSG00000181894	uc032igm.2	NM_024620	ENST00000598312	Q86UD4
15462	ZNF330	27309	ENSG00000109445	uc003iiq.5	NM_014487	ENST00000262990	Q9Y3S2
15489	ZNF331	55422	ENSG00000130844	uc002qbx.2	NM_018555	ENST00000449416	Q9NQX6
15624	ZNF333	84449	ENSG00000160961	uc002mzn.4	NM_032433	ENST00000292530	Q96JL9
15806	ZNF334	55713	ENSG00000198185	uc002xsc.5	NM_001270497	ENST00000692313	Q9HCZ1
15807	ZNF335	63925	ENSG00000198026	uc002xqw.4	NM_022095	ENST00000322927	Q9H4Z2
15809	ZNF337	26152	ENSG00000130684	uc002wvc.4	NM_001290261	ENST00000252979	Q9Y3M9
40759	ZNF337-AS1	102724826	ENSG00000213742		NR_126465		
15992	ZNF341	84905	ENSG00000131061	uc002wzx.5	NM_001282933	ENST00000375200	Q9BYN7
50736	ZNF341-AS1	101929746	ENSG00000230753		NR_110623		
16017	ZNF343	79175	ENSG00000088876	uc002wge.2	NM_024325	ENST00000278772	Q6P1L6
16367	ZNF345	25850	ENSG00000251247	uc002oex.4	NM_001242472	ENST00000420450	Q14585
16403	ZNF346	23567	ENSG00000113761	uc003mfi.4	NM_012279	ENST00000358149	Q9UL40
41423	ZNF346-IT1	106480741	ENSG00000251666	uc063kbe.1			
16447	ZNF347	84671	ENSG00000197937	uc002qbb.3	NM_032584	ENST00000334197	Q96SE7
16656	ZNF350	59348	ENSG00000256683	uc002pyd.4	NM_021632	ENST00000243644	Q9GZX5
48598	ZNF350-AS1	101669766	ENSG00000269235		NR_103847		
11628	ZNF354A	6940	ENSG00000169131	uc003mjj.4	NM_005649	ENST00000335815	O60765
17197	ZNF354B	117608	ENSG00000178338	uc003mjl.4	NM_058230	ENST00000322434	Q96LW1
16736	ZNF354C	30832	ENSG00000177932	uc003mju.4	NM_014594	ENST00000315475	Q86Y25
17218	ZNF355P	100505852	ENSG00000168122		NG_028292		Q9NSJ1
16838	ZNF358	140467	ENSG00000198816	uc002mgn.3	NM_018083	ENST00000597229	Q9NW07
18079	ZNF362	149076	ENSG00000160094	uc001bxc.1	NM_152493	ENST00000539719	Q5T0B9
18194	ZNF365	22891	ENSG00000138311	uc001jlz.5	NM_014951	ENST00000395254	Q70YC4
18316	ZNF366	167465	ENSG00000178175	uc003kce.2	NM_152625	ENST00000318442	Q8N895
18320	ZNF367	195828	ENSG00000165244	uc004awf.4	NM_153695	ENST00000375256	Q7RTV3
17409	ZNF382	84911	ENSG00000161298	uc002oek.5	NM_032825	ENST00000292928	Q96SR6
18609	ZNF383	163087	ENSG00000188283	uc002oft.2	NM_152604	ENST00000684119	Q8NA42
11955	ZNF384	171017	ENSG00000126746	uc010sfh.3	NM_001039920	ENST00000683879	Q8TF68
17521	ZNF385A	25946	ENSG00000161642	uc001sfy.4	NM_015481	ENST00000394313	Q96PM9
26332	ZNF385B	151126	ENSG00000144331	uc002unn.5	NM_152520	ENST00000410066	Q569K4
33722	ZNF385C	201181	ENSG00000187595	uc060fgj.1	NM_001013624	ENST00000692273	Q66K41
26191	ZNF385D	79750	ENSG00000151789	uc003cce.5	NM_024697	ENST00000281523	Q9H6B1
41136	ZNF385D-AS1	100874216	ENSG00000225542	uc062hlq.1	NR_046731		
42420	ZNF385D-AS2	100874221	ENSG00000223351	uc062hly.1	NR_046876		
18779	ZNF391	346157	ENSG00000124613	uc003njf.2	NM_001076781	ENST00000244576	Q9UJN7
18832	ZNF394	84124	ENSG00000160908	uc003uqs.4	NM_032164	ENST00000337673	Q53GI3
18737	ZNF395	55893	ENSG00000186918	uc003xgr.4	NM_018660	ENST00000344423	Q9H8N7
18824	ZNF396	252884	ENSG00000186496	uc060olp.1	NM_145756	ENST00000589332	Q96N95
18818	ZNF397	84307	ENSG00000186812	uc010dmp.4	NM_032347	ENST00000330501	Q8NF99
18373	ZNF398	57541	ENSG00000197024	uc011kul.3	NM_020781	ENST00000475153	Q8TD17
19292	ZNF402P	266673	ENSG00000220248		NG_002664		
19417	ZNF404	342908	ENSG00000176222	uc002oxs.7	NM_001033719	ENST00000587539	Q494X3
19904	ZNF407	55628	ENSG00000215421	uc002llw.3	NM_017757	ENST00000299687	Q9C0G0
44331	ZNF407-AS1	400657	ENSG00000264247		NR_024484		
20041	ZNF408	79797	ENSG00000175213	uc001nde.3	NM_024741	ENST00000311764	Q9H9D4
20144	ZNF410	57862	ENSG00000119725	uc001xoz.3	NM_021188	ENST00000555044	Q86VK4
20630	ZNF414	84330	ENSG00000133250	uc002mke.5	NM_032370	ENST00000393927	Q96IQ9
20636	ZNF415	55786	ENSG00000170954	uc010yds.3	NM_018355	ENST00000243643	Q09FC8
49869	ZNF415P1	100419893	ENSG00000266127		NG_026310		
20645	ZNF416	55659	ENSG00000083817	uc002qpf.4	NM_017879	ENST00000196489	Q9BWM5
20646	ZNF417	147687	ENSG00000173480	uc002qqq.4	NM_152475	ENST00000312026	Q8TAU3
20647	ZNF418	147686	ENSG00000196724	uc002qqs.1	NM_133460	ENST00000396147	Q8TF45
20648	ZNF419	79744	ENSG00000105136	uc002qow.3	NM_024691	ENST00000221735	Q96HQ0
20649	ZNF420	147923	ENSG00000197050	uc002ofl.4	NM_144689	ENST00000337995	Q8TAQ5
16762	ZNF423	23090	ENSG00000102935	uc031qwd.2	NM_015069	ENST00000563137	Q2M1K9
20690	ZNF425	155054	ENSG00000204947	uc003wfj.4	NM_001001661	ENST00000378061	Q6IV72
20725	ZNF426	79088	ENSG00000130818	uc002mlq.4	NM_024106	ENST00000253115	Q9BUY5
53777	ZNF426-DT	101928238	ENSG00000278611		NR_134920		
20804	ZNF428	126299	ENSG00000131116	uc002oxa.4	NM_182498	ENST00000300811	Q96B54
20817	ZNF429	353088	ENSG00000197013	uc002nqd.2	NM_001001415	ENST00000358491	Q86V71
20808	ZNF430	80264	ENSG00000118620	uc002npj.4	NM_025189	ENST00000261560	Q9H8G1
20809	ZNF431	170959	ENSG00000196705	uc002npp.3	NM_133473	ENST00000311048	Q8TF32
20810	ZNF432	9668	ENSG00000256087	uc061cax.1	NM_014650	ENST00000221315	O94892
20811	ZNF433	163059	ENSG00000197647	uc002msy.2	NM_152602	ENST00000550507	Q8N7K0
53776	ZNF433-AS1	101928464	ENSG00000219665		NR_134927		
20814	ZNF436	80818	ENSG00000125945	uc001bgu.4	NM_030634	ENST00000314011	Q9C0F3
25122	ZNF436-AS1	148898	ENSG00000249087		NR_033691		Q8NC38
21029	ZNF438	220929	ENSG00000183621	uc010qdz.3	NM_182755	ENST00000436087	Q7Z4V0
20873	ZNF439	90594	ENSG00000171291	uc002mss.4	NM_001348718	ENST00000682736	Q8NDP4
20874	ZNF440	126070	ENSG00000171295	uc002msp.2	NM_152357	ENST00000304060	Q8IYI8
20875	ZNF441	126068	ENSG00000197044	uc010dyj.4	NM_152355	ENST00000357901	Q8N8Z8
20877	ZNF442	79973	ENSG00000198342	uc002mtr.2	NM_030824	ENST00000242804	Q9H7R0
20878	ZNF443	10224	ENSG00000180855	uc002mtu.4	NM_005815	ENST00000301547	Q9Y2A4
16052	ZNF444	55311	ENSG00000167685	uc002qmm.4	NM_018337	ENST00000337080	Q8N0Y2
35157	ZNF444P1	100419866	ENSG00000259738		NG_025387		
21018	ZNF445	353274	ENSG00000185219	uc003cnf.4	NM_181489	ENST00000396077	P59923
21036	ZNF446	55663	ENSG00000083838	uc002qsz.4	NM_017908	ENST00000594369	Q9NWS9
21039	ZNF449	203523	ENSG00000173275	uc004eys.4	NM_152695	ENST00000339249	Q6P9G9
21091	ZNF451	26036	ENSG00000112200	uc003pdn.3	NM_015555	ENST00000370706	Q9Y4E5
53824	ZNF451-AS1	101927211	ENSG00000226803		NR_110742		
21200	ZNF454	285676	ENSG00000178187	uc003mjo.3	NM_001178089	ENST00000519564	Q8N9F8
55213	ZNF454-DT	118568820	ENSG00000272431		NR_186409		
21628	ZNF460	10794	ENSG00000197714	uc002qog.3	NM_006635	ENST00000360338	Q14592
53774	ZNF460-AS1	105372476	ENSG00000267871		NR_136528		
21629	ZNF461	92283	ENSG00000197808	uc002oem.4	NM_153257	ENST00000588268	Q8TAF7
21684	ZNF462	58499	ENSG00000148143	uc004bcz.4	NM_021224	ENST00000277225	Q96JM2
23154	ZNF467	168544	ENSG00000181444	uc003wgd.3	NM_207336	ENST00000302017	Q7Z7K2
33105	ZNF468	90333	ENSG00000204604	uc002qaf.4	NM_001008801	ENST00000595646	Q5VIY5
23216	ZNF469	84627	ENSG00000225614	uc002fku.2	NM_001367624	ENST00000565624	Q96JG9
22220	ZNF470	388566	ENSG00000197016	uc002qnl.5	NM_001001668	ENST00000330619	Q6ECI4
55272	ZNF470-DT	112268241	ENSG00000269696		XM_047439806		
23226	ZNF471	57573	ENSG00000196263	uc002qnh.4	NM_020813	ENST00000308031	Q9BX82
23239	ZNF473	25888	ENSG00000142528	uc002prm.4	NM_001308424	ENST00000270617	Q8WTR7
